source_index,Company Name,Rating,raw_review_text,Nhãn thật,Baseline,Threshold 0.30,P(Negative),Cặp nhầm,Nhóm tín hiệu,Độ chắc chắn lỗi
2887,FPT Software,3,"Công ty lớn, trẻ, năng động. . 1. Công ty lớn, trẻ, vui vẻ.
2. Cơ hội làm việc nước ngoài nhiều. . 1. Nhưng mindset về outsourcing không chú trọng nhiều đến chất lượng và sản phẩm cung cấp cho khách hàng; cũng như phát triển kỹ năng của nhân viên;... thì khó phát triển xa và sâu hơn được.
2. Cách thức đo đạt performance của nhân viên FSCoin, nó không phù hợp nếu không muốn nói là ngớ ngẩn đối với knowledge workers.
3. Công ty đang lách luật và không fair với nhân viên trong việc đóng bảo hiểm xã hội dựa vào mức lương cơ bản của nhà nước",Neutral,Positive,Positive,0.05296745174310075,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9470325482568992
4681,LARION,3,"Môi trường làm việc thân thiện và hòa đồng, dự án không có Technical Lead . Giờ giấc thoải mái, tự do sắp xếp công việc. Nhiều chính sách phúc lợi cho nhân viên.
Ít OT, khi OT sẽ được thanh toán đầy đủ theo chính sách công ty . Họp và báo cáo mất khá nhiều thời gian. Áp dụng mô hình Scrum nhưng chưa tối ưu",Neutral,Positive,Positive,0.0533608873149834,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9466391126850165
1308,Floating Cube Studios,3,"Công ty tạo điều kiện để nhân viên phát triển . Làm việc ở trung tâm tiện đi lại và gửi xe thoải mái, miễn phí
Được theo sát, lắng nghe và hỗ trợ phát triển
Giờ làm việc linh động
Chế độ lương thưởng khá . late hours can happen, pressure is there, no girls.",Neutral,Positive,Positive,0.05344491156091472,Neutral → Positive,Sắc thái hoặc ngữ cảnh chưa rõ,0.9465550884390853
4115,Hybrid Technologies,3,"Công ty tốt, thích hợp làm ổn định . văn phòng hiện đại,
đãi ngộ tốt,
domain nhiều,
công việc thích hợp cho những ai tìm kiếm sự ổn định,
có nhiều khóa đào tạo
ít khi phải OT
OT được trả sòng phẳng, không ăn gian . ít được đổi mới công nghệ,
công việc làm lâu dễ gây nhàm chán
lương tăng ít và tăng thấp",Neutral,Positive,Positive,0.05383291161896833,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9461670883810317
3999,Hitachi Digital Services,3,"Good environment . I like working environment here, friendly, professional. . Salary is not really good as my expected, and has nothing for staff work overtime on night.
OT quá nhiều, 10-12h/ngày, mà lại khôngko được trả tiền OT vào buổi tối. OT vào cuối tuần mạc dù nói là x2, nhưng lại tính trên lương cơ bản ghi trong hợp đồng (khoảng 60-70% tổng lương), nên cũng khá là thấp. Nói chung là không đáng với công sức bỏ ra",Neutral,Positive,Positive,0.05490754583821896,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.945092454161781
1410,FPT Software,3,"Hợp cho fresher . Cơ sở vật chất tốt, có canteen, tồ chức nhiều event, được cấp tài khoản udemy, hỗ trợ thi lấy chứng chỉ
OT có lương hay k tùy vào project, nhưng thường là đổi qua ngày nghỉ bù . Ngon hay dở tùy thuộc vào BU và dự án, bảo mật dự án làm hơi nghiêm ngặt",Neutral,Positive,Positive,0.05615527885702019,Neutral → Positive,Khen và chê trong cùng review,0.9438447211429798
7503,Trobz,3,"Môi trường tốt, lương thấp . Môi trường tốt, giờ làm flexible sếp tốt, senior dev giỏi, thân thiện. Phù hợp các bạn fresher học hỏi kinh nghiệm
Ít OT, có trả lương đầy đủ. . Lương bèo nhèo, không giữ dev không so được với các cty công nghệ hiện tại.",Neutral,Positive,Positive,0.056353733686844446,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9436462663131555
2430,FPT Software,3,"Môi trường tốt cho fresher . Có nhiều hoạt động team building, anh em hoà đồng, đãi ngộ tàm tạm. Thời gian thì đặc biệt thoải mái khi kết thúc dự án . Chính sách ot cùi, lương tăng khá chậm, thưởng cũng ít
Chính sách ot chán, 50% tiền 50% ngày nghỉ trong khi ngày nghỉ phép còn không dùng hết",Neutral,Positive,Positive,0.056498216208189914,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.94350178379181
376,Bosch Global Software Technologies Company Limited,3,"Môi trường ổn cho người mới hoặc người lâu năm muốn ổn định lâu dài. . Đồng nghiệp thân thiện.
Phúc lợi tốt, đóng bảo hiểm full lương. . Một số bộ phận làm việc không được quan tâm thỏa đáng.
Có sự phân biệt vị trí chuyên môn trong dự án.
Không có OT, trong khi phần lớn các package đều nhận trễ deadline.",Neutral,Positive,Positive,0.06081749477329972,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9391825052267003
3119,FPT Software,3,"Thích hợp cho sinh viên mới ra trường . Môi trường làm việc hết sức thoải mái, đồng nghiệp vui vẻ
Văn phòng làm việc thiết kết đẹp và thoải mái . Khá xa trung tâm thành phố
Phải OT khá nhiều nhưng phúc lợi chưa tốt lắm",Neutral,Positive,Positive,0.06196018512486582,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9380398148751342
350,Bosch Global Software Technologies Company Limited,3,"Môi trường phù hợp cho các bạn mới ra trường học hỏi . Môi trường tốt nếu vào đúng dự án, còn không thì cảm thấy như phải chịu đựng mỗi ngày.
Có bonus nếu làm ngoài giờ hành chính . Lương thấp so với mặt bằng chung, yêu cầu cao từ sếp.
Có bonus nếu làm ngoài giờ hành chính, nhưng vẫn cảm thấy không xứng đáng.",Neutral,Positive,Positive,0.0636967963466803,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9363032036533196
3938,Hitachi Digital Services,3,"Sếp tốt, công việc nhàn hạ . Tự do thoải mái, thời gian linh động, không gò bó các kiểu con đà điểu. . Dự án tùy thời điểm, ít chương trình training, không có nhiều super technical",Neutral,Positive,Positive,0.06430613027128114,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9356938697287188
6858,Samsung Electronics HCMC CE Complex,3,"Thích hợp sv mới ra trường . Phòng làm việc rộng rãi.
Phúc lợi tốt.
Sếp Hàn hiền.
Công việc nhàn.
Lương đầu vào ổn.
OT có lương x1.5, x2, x3 vào ngày thường/cuối tuần/ngày lễ. . Công ty ưu tiên tuyển người mới hơn giữ người cũ.
Lương tăng hằng năm rất thấp, 2 năm kn bên ngoài vào deal lương ~ x2 lương ng làm đc 2 năm ở samsung.
Văn phòng khá ồn do tiếng búng tay, đặc biệt cười đùa vào giờ nghỉ trưa.",Neutral,Positive,Positive,0.06544488767581848,Neutral → Positive,Từ lóng / ngữ cảnh ngành IT,0.9345551123241815
3891,Hitachi Digital Services,3,"Môi trường làm việc tốt, sếp nhiệt tình, đồng đội dễ gần dễ mến . Văn hóa làm việc vui vẻ thoải mái giờ giấc, rất dễ hòa đồng. Hầu như không có khoảng cách giữa sếp và nhân viên! . công việc chủ yếu là outsource, không có nhiều cơ hội phát triển bản thân. Cần nói rõ với sếp muốn làm gì để được vào nhóm phù hợp",Neutral,Positive,Positive,0.06559609719380395,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.934403902806196
8089,VNG Corporation,3,"làm khá ổn . bãi xe rộng, nhân viên đông nên giao tiếp được nhiều.
làm trong team không có OT nên khỏe cái này. Chưa gặp. . nhân viên đông nên nhiều khi không biết ai ra ai...",Neutral,Positive,Positive,0.06563230014405844,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9343676998559416
5894,One Mount Group,3,"Nhiều dự án lớn, đang trong giai đoạn chuyển giao nhân sự . - Đồng nghiệp trong team nhiều người giỏi, hỗ trợ nhiệt tình
- Được tham gia học hỏi và làm việc thực tế trong các dự án lớn
- Văn phòng xịn
Chưa làm OT bao giờ, tuy nhiên để đăng ký làm OT cũng không khó . - Không đi làm thứ 7
- Cải thiện việc quản lý nhân sự
- Tạo thêm điều kiện cho những người trẻ có cơ hội để thể hiện",Neutral,Positive,Positive,0.06597644337294369,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9340235566270563
3036,FPT Software,3,"Môi trường làm việc tốt cho các bạn mới ra trường . - Môi trường làm việc trẻ trung
- Teambuilding nhiều
môi trường làm việc thân thiện, văn hóa công ty trẻ trung . - Môi trường làm việc thì bị cấm đoán nhiều chủ yếu do process của outsource.
Công việc hơi lặp đi lặp lại, đôi lúc hơi nhàm chán cho các bạn làm lâu năm,",Neutral,Positive,Positive,0.06784582157873624,Neutral → Positive,Sắc thái hoặc ngữ cảnh chưa rõ,0.9321541784212638
7883,Viettel Post (A Member of Viettel Group),3,"Công ty ổn . Mọi người rất nice, nhiệt tình, toàn cao thủ. Tuyển nhiều người mới
Không có lương OT, sếp giỏi, đồng nghiệp nhiệt tình. . Hơi gò bó, tuyển nhiều nên không có máy và chỗ ngồi chật chội.",Neutral,Positive,Positive,0.06884668022908154,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9311533197709184
4212,IMT Solutions,3,"Là cty thích hợp cho các bạn thực tập tìm hiểu và thực tập kỹ năng . Boss thân thiện, lắng nghe nhân viên
Lương thưởng đúng lịch
Chính sách lương thưởng rõ ràng
Khuyến khích nv phát triển . Cty dạng gia đình
Qui trình dự án chưa rõ ràng
Ko có b.a phân tích các rủi ro và cover business case của dự án
PM chưa có skill quản lý tốt dự án",Neutral,Positive,Positive,0.06978772817279019,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9302122718272098
2426,FPT Software,3,"Tùy vào FSU, BU và vị trí trong cty mà sẽ ngon hay không ngon . Văn phòng đẹp.
Cty có nhiều CT training, chi chứn chỉ, thích hợp cho các bạn hạm học hỏi. Có nhiều dự án về công nghệ cao để anh em nào thích công nghệ apply . Lương bèo, đặc biệt là mới ra trường.
Quy trình cồng kềnh, security rule chặt nên đôi lúc gò bó
OT gần như đã trở thành văn hóa của FPT. OT được trả lương đầy đủ",Neutral,Positive,Positive,0.07098583110627672,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9290141688937232
4218,Infodation Vietnam,3,"Công việc khá ổn . Đồng nghiệp vui tính tốt bụng, luôn giúp đỡ lẫn nhau.
Vì hầu như không có OT, công việc đều được giải quyết ổn thỏa. . Lương, thưởng, chế độ sức khỏe, business trip thường xuyên hơn.",Neutral,Positive,Positive,0.07103919918446162,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9289608008155383
2876,FPT Software,3,"tạm được, tùy năng lực, bộ phận, công việc . văn phòng đẹp, policy rõ ràng, colleage thân thiện . Terrific hygiene, lots of cockroaches living in the office.",Neutral,Positive,Positive,0.07317719161721402,Neutral → Positive,Từ lóng / ngữ cảnh ngành IT,0.926822808382786
525,Capgemini Vietnam,3,"Sếp quản lý dự án tốt, vui vẻ hòa đồng. . Văn phòng rộng đẹp, thoáng mát. Có tivi, phòng giải trí. . Thay đổi quá nhiều trụ cột trong thời gian ngắn. Người cũ ra đi vì bất mãn.",Neutral,Positive,Positive,0.07398806785999121,Neutral → Positive,Sắc thái hoặc ngữ cảnh chưa rõ,0.9260119321400088
541,Capgemini Vietnam,3,"Mội trường làm việc tốt, có cơ học học tiếng Anh. . Văn phòng đẹp, thuận tiện đi làm và có cơ học học tiếng anh vì giao tiếp với nhiều team ở India, Polan, France,...
Mội trường làm việc tốt, có cơ học học tiếng Anh. . Mội trường làm việc tốt, có cơ học học tiếng Anh. Nhưng lương tăng hàng năm không cao.",Neutral,Positive,Positive,0.07446498584154806,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.925535014158452
152,BAN VIEN CORPORATION,3,"Ổn cho mới ra trường . Môi trường khá, lương ổn, anh em thân thiện, công việc tạm
Đầy đủ đánh giá và trợ cấp nếu được approved và được collect time đầy đủ . Không thưởng khác ngoài lương tháng 13 (làm trên 6 tháng)
WFH cắt giảm trợ cấp",Neutral,Positive,Positive,0.07597907052817199,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.924020929471828
